uk,geo_name,geo_network,province_tr,district_tr,erdogan,kilicdaroglu
relation_11358219,Ata Mahallesi,,İzmir,,341,984
relation_11358220,Kısık Mahallesi,,İzmir,,144,172
relation_11358315,Görece Cumhuriyet Mahallesi,,İzmir,,649,1075
relation_11358367,Gazipaşa Mahallesi,,İzmir,,169,220
relation_11358627,İsmet İnönü Mahallesi,,İzmir,,923,2676
relation_11358628,Tülbentli Mahallesi,,İzmir,,454,766
relation_11358630,Atatürk Mahallesi,,İzmir,,2051,3663
relation_11358631,Seydinnasrullah Mahallesi,,İzmir,,260,137
relation_11358632,Zafer Mahallesi,,İzmir,,964,1803
relation_11358633,Kazımpaşa Mahallesi,,İzmir,,1020,493
relation_11358634,Kasımpaşa Mahallesi,,İzmir,,1637,2711
relation_11359457,Camiikebir Mahallesi,,İzmir,,382,527
relation_11359458,Mermerli Mahallesi,,İzmir,,2026,3400
relation_11359459,Ahıhıdır Mahallesi,,İzmir,,979,293
relation_11359460,Gaybi Mahallesi,,İzmir,,178,215
relation_11369066,Gökçeyurt Mahallesi,,İzmir,,29,17
relation_11369067,Halilbeyli Mahallesi,,İzmir,,553,496
relation_11479460,Anafartalar Mahallesi,,İzmir,,2118,3623
relation_11479461,Atatürk Mahallesi,,İzmir,,2051,3663
relation_11479512,Atmaca Mahallesi,,İzmir,,775,398
relation_11479513,Gazipaşa Mahallesi,,İzmir,,169,220
relation_11479514,Barbaros Mahallesi,,İzmir,,164,191
relation_11480802,Cumhuriyet Mahallesi,,İzmir,,214,301
relation_11480803,Yeni Mahallesi,,İzmir,,5986,9203
relation_11480804,Atatürk Mahallesi,,İzmir,,2051,3663
relation_11480805,Hürriyet Mahallesi,,İzmir,,2867,7231
relation_11480806,Fatih Mahallesi,,İzmir,,581,838
relation_11482352,Merkez Mahallesi,,İzmir,,1613,2387
relation_11505377,İskele Mahallesi,,İzmir,,305,1195
relation_11505498,Bozköy Mahallesi,,İzmir,,265,157
relation_11524864,Musabey Mahallesi,,İzmir,,109,118
relation_11554911,Buruncuk Mahallesi,,İzmir,,117,218
relation_11554912,Çavuş Mahallesi,,İzmir,,131,176
relation_11556394,Fatih Mahallesi,,İzmir,,581,838
relation_11556395,Yıldırım Mahallesi,,İzmir,,533,431
relation_11556507,Anbarseki Mahallesi,,İzmir,,16,166
relation_11556508,Saip Mahallesi,,İzmir,,49,258
relation_11557114,Kösedere Mahallesi,,İzmir,,81,270
relation_11557196,İnecik Mahallesi,,İzmir,,34,209
relation_11557455,Mordoğan Mahallesi,,İzmir,,1108,2880
relation_11557456,Eğlenhoca Mahallesi,,İzmir,,117,254
relation_11557951,Küçükbahçe Mahallesi,,İzmir,,102,283
relation_11558383,Sarpıncık Mahallesi,,İzmir,,47,58
relation_11558384,Hasseki Mahallesi,,İzmir,,31,76
relation_11558385,Tepeboz Mahallesi,,İzmir,,79,205
relation_11558386,Yayla Mahallesi,,İzmir,,50,30
relation_11558387,Parlak Mahallesi,,İzmir,,41,94
relation_11558388,Salman Mahallesi,,İzmir,,40,71
relation_11558740,Zeytindağ Mahallesi,,İzmir,,974,786
relation_11558792,Gökçeağıl Mahallesi,,İzmir,,112,92
relation_11558793,Örlemiş Mahallesi,,İzmir,,110,108
relation_11560398,Çukuralanı Mahallesi,,İzmir,,50,34
relation_11560399,Nebiler Mahallesi,,İzmir,,107,66
relation_11560542,Yanıkköy Mahallesi,,İzmir,,355,196
relation_11560543,Hatundere Mahallesi,,İzmir,,539,783
relation_11560563,Doğa Mahallesi,,İzmir,,206,175
relation_11561284,Mazılı Mahallesi,,İzmir,,44,71
relation_11561744,Demircilik Mahallesi,,İzmir,,280,288
relation_11561745,Sadıkpaşa Mahallesi,,İzmir,,1302,1857
relation_11561746,Hatay Mahallesi,,İzmir,,127,226
relation_11561747,Fatih Mahallesi,,İzmir,,581,838
relation_11561748,Çınar Mahallesi,,İzmir,,67,44
relation_11561749,Yeni Mahalle,,İzmir,,2277,6327
relation_11561751,Camii Mahallesi,,İzmir,,220,205
relation_11561752,Hacı İbrahim Mahallesi,,İzmir,,407,463
relation_11561753,Yenice Mahallesi,,İzmir,,40,49
relation_11561754,Kurt Mahallesi,,İzmir,,217,252
relation_11561755,Mithatpaşa Mahallesi,,İzmir,,176,299
relation_11561756,Bıyıklar Mahallesi,,İzmir,,187,200
relation_11561757,Hacı Beşir Mahallesi,,İzmir,,209,248
relation_11562152,Havutçulu Mahallesi,,İzmir,,104,101
relation_11562153,Çamlık Mahallesi,,İzmir,,160,117
relation_11562208,Acarlar Mahallesi,,İzmir,,112,176
relation_11562209,Cumhuriyet Mahallesi,,İzmir,,214,301
relation_11562210,Atatürk Mahallesi,,İzmir,,2051,3663
relation_11562211,Sultaniye Mahallesi,,İzmir,,15,23
relation_11562217,Zeytinköy Mahallesi,,İzmir,,238,308
relation_11562218,14 Mayıs Mahallesi,,İzmir,,1545,3080
relation_11562225,Zafer Mahallesi,,İzmir,,964,1803
relation_11562233,Şirince Mahallesi,,İzmir,,82,259
relation_11562234,Barutçu Mahallesi,,İzmir,,68,83
relation_11562235,Belevi Mahallesi,,İzmir,,616,767
relation_11562236,İsa Bey Mahallesi,,İzmir,,578,1158
relation_11564441,Uğur Mumcu Mahallesi,,İzmir,,882,3007
relation_11564442,Çukurköy Mahallesi,,İzmir,,471,76
relation_11569661,Sığacık Mahallesi,,İzmir,,499,2388
relation_11569662,Camikebir Mahallesi,,İzmir,,1943,6223
relation_11645405,Ahmetli Mahallesi,,İzmir,,262,520
relation_11645429,Yeniköy Mahallesi,,İzmir,,63,147
relation_11645430,Sağlık Mahallesi,,İzmir,,58,63
relation_11645602,Özbey Mahallesi,,İzmir,,1026,851
relation_11645657,Kuşçuburun Mahallesi,,İzmir,,494,777
relation_11645658,Kaplancık Mahallesi,,İzmir,,79,125
relation_11768800,Mithatpaşa Mahallesi,,İzmir,,176,299
relation_11768801,Kemalpaşa Mahallesi,,İzmir,,3040,3989
relation_11768848,Kasımpaşa Mahallesi,,İzmir,,1637,2711
relation_11768849,Gölcükler Mahallesi,,İzmir,,1481,2152
relation_11768895,Mehmet Akif Ersoy Mahallesi,,İzmir,,7591,5511
relation_11769033,Yeşil Pınar Mahallesi,,İzmir,,1001,1309
relation_11769264,Süleyman Demirel Mahallesi,,İzmir,,2346,3923
relation_11769265,Zafer Mahallesi,,İzmir,,964,1803
relation_11769266,Cumhuriyet Mahallesi,,İzmir,,214,301
relation_11769267,İnönü Mahallesi,,İzmir,,5614,12388
relation_11769278,Hürriyet Mahallesi,,İzmir,,2867,7231
relation_11769333,Umurbey Mahallesi,,İzmir,,62,127
relation_11769334,Akıncılar Mahallesi,,İzmir,,2523,5392
relation_11769335,Mimar Sinan Mahallesi,,İzmir,,299,570
relation_11769336,Bengisu Mahallesi,,İzmir,,1668,1847
relation_11769337,Kuvvetli Mahallesi,,İzmir,,698,476
relation_11769358,Türkmen Mahallesi,,İzmir,,1816,1304
relation_11769359,Meşrutiyet Mahallesi,,İzmir,,311,358
relation_11769360,Üç Eylül Mahallesi,,İzmir,,1247,1599
relation_11769361,Emmioğlu Mahallesi,,İzmir,,667,576
relation_11769364,Ketenci Mahallesi,,İzmir,,464,451
relation_11769409,İstiklal Mahallesi,,İzmir,,1060,1333
relation_11769410,Paşa Mahallesi,,İzmir,,274,338
relation_11769411,İpekçiler Mahallesi,,İzmir,,504,605
relation_11769412,Dere Mahallesi,,İzmir,,497,531
relation_11769413,Kurtuluş Mahallesi,,İzmir,,1928,3743
relation_11769415,İbni Melek Mahallesi,,İzmir,,1149,1837
relation_11769416,4 Eylül Mahallesi,,İzmir,,1019,1661
relation_11769434,Toki Mahallesi,,İzmir,,784,868
relation_11769435,Adnan Menderes Mahallesi,,İzmir,,1181,1819
relation_11769436,İhsaniye Mahallesi,,İzmir,,16,72
relation_11769445,Turan Mahallesi,,İzmir,,56,256
relation_11769446,Bahariye Mahallesi,,İzmir,,1250,7646
relation_11769447,Ertuğrul Mahallesi,,İzmir,,566,1171
relation_11769448,Dumlupınar Mahallesi,,İzmir,,639,2058
relation_11769573,İslamlar Mahallesi,,İzmir,,50,127
relation_11769574,Cumhuriyet Mahallesi,,İzmir,,214,301
relation_11771534,Kızılçukur Mahallesi,,İzmir,,150,34
relation_11773294,Kıroba Mahallesi,,İzmir,,23,28
relation_11773411,İsmetpaşa Mahallesi,,İzmir,,2030,4850
relation_11773444,Ertuğrul Mahallesi,,İzmir,,566,1171
relation_11773573,Turabey Mahallesi,,İzmir,,1132,1089
relation_11773574,İnkılap Mahallesi,,İzmir,,436,536
relation_11773580,Zafer Mahallesi,,İzmir,,964,1803
relation_11773653,İslamsaray Mahallesi,,İzmir,,451,347
relation_11773666,Fevzipaşa Mahallesi,,İzmir,,659,927
relation_11773667,Gaziosmanpaşa Mahallesi,,İzmir,,2315,3020
relation_11773668,Atatürk Mahallesi,,İzmir,,2051,3663
relation_11773669,Maltepe Mahallesi,,İzmir,,2807,4574
relation_11773681,Fatih Mahallesi,,İzmir,,581,838
relation_11773690,Bahçelievler Mahallesi,,İzmir,,1130,2610
relation_11775903,Kurtuluş Mahallesi,,İzmir,,1928,3743
relation_11775904,Selçuk Mahallesi,,İzmir,,475,660
relation_11775906,Talatpaşa Mahallesi,,İzmir,,283,249
relation_11776880,Turgutlar Mahallesi,,İzmir,,12,28
relation_11777375,Çapak Mahallesi,,İzmir,,564,636
relation_11777501,Yahşelli Mahallesi,,İzmir,,983,1618
relation_11777518,Soğukpınar Mahallesi,,İzmir,,3696,2917
relation_11784064,Atatürk Mahallesi,,İzmir,,2051,3663
relation_11787862,Yaka Mahallesi,,İzmir,,51,363
relation_11790538,Sıra Mahallesi,,İzmir,,673,1370
relation_11790543,Altıntaş Mahallesi,,İzmir,,842,2963
relation_11790608,Özbek Mahallesi,,İzmir,,198,1040
relation_11790609,Torasan Mahallesi,,İzmir,,233,863
relation_11790610,Rüstem Mahallesi,,İzmir,,198,652
relation_11790618,İstiklal Mahallesi,,İzmir,,1060,1333
relation_11790619,Cumhuriyet Mahallesi,,İzmir,,214,301
relation_11790641,Cumhuriyet Mahallesi,,İzmir,,214,301
relation_11790642,Atatürk Mahallesi,,İzmir,,2051,3663
relation_11790778,Yenice Mahallesi,,İzmir,,40,49
relation_11790779,Kocaoba Mahallesi,,İzmir,,58,60
relation_11790783,Çağlan Mahallesi,,İzmir,,74,22
relation_11790784,Samanlıkköy Mahallesi,,İzmir,,50,23
relation_11794262,Salimbey Mahallesi,,İzmir,,961,3162
relation_11794464,Gazipaşa Mahallesi,,İzmir,,169,220
relation_11794476,Hıdırlık Mahallesi,,İzmir,,1390,3770
relation_11794496,Turabiye Mahallesi,,İzmir,,1577,2844
relation_11794509,Çolak İbrahim Bey Mahallesi,,İzmir,,863,2153
relation_11875176,Yeni Mahalle,,İzmir,,2277,6327
relation_11875182,Cüneytbey Mahallesi,,İzmir,,2156,3326
relation_11875183,Barbaros Mahallesi,,İzmir,,164,191
relation_11923069,Çandarlı Mahallesi,,İzmir,,1395,4631
relation_11979934,Haykıran Mahallesi,,İzmir,,385,344
relation_11979935,Belen Mahallesi,,İzmir,,71,105
relation_11979936,Bozalan Mahallesi,,İzmir,,172,33
relation_12010393,Pancar Mahallesi,,İzmir,,367,695
relation_12010428,Yeşilköy Mahallesi,,İzmir,,68,57
relation_12010429,Türkmenköy Mahallesi,,İzmir,,343,802
relation_12010430,Kazım Karabekir Mahallesi,,İzmir,,2868,5486
relation_12114457,İçmeler Mahallesi,,İzmir,,485,1701
relation_12118725,Hasanlar Mahallesi,,İzmir,,73,137
relation_12193234,Değirmendere Mahallesi,,İzmir,,264,878
relation_12193235,Yayla Mahallesi,,İzmir,,50,30
relation_12193404,Emiralem Merkez Mahallesi,,İzmir,,372,572
relation_12193405,Telekler Mahallesi,,İzmir,,64,52
relation_12193406,Süleymanlı Mahallesi,,İzmir,,20,95
relation_12193407,Görece Mahallesi,,İzmir,,144,124
relation_12193408,İğnedere Mahallesi,,İzmir,,62,31
relation_12193561,Bağcılar Mahallesi,,İzmir,,67,76
relation_12193562,Ayvacık Mahallesi,,İzmir,,125,146
relation_12193563,Çaltı Mahallesi,,İzmir,,13,227
relation_12193564,Karaorman Mahallesi,,İzmir,,51,32
relation_12193565,Alaniçi Mahallesi,,İzmir,,184,96
relation_12193566,Kır Mahallesi,,İzmir,,82,87
relation_12193567,Göktepe Mahallesi,,İzmir,,272,253
relation_12194047,Demirci Mahallesi,,İzmir,,119,224
relation_12194066,Yoğurtçular Mahallesi,,İzmir,,176,138
relation_12194255,Ayrancılar Mahallesi,,İzmir,,4833,5639
relation_12194256,Fevzi Çakmak Mahallesi,,İzmir,,1753,6075
relation_12194257,Bahçelievler Mahallesi,,İzmir,,1130,2610
relation_12194258,İnönü Mahallesi,,İzmir,,5614,12388
relation_12194263,İstiklal Mahallesi,,İzmir,,1060,1333
relation_12194264,Yazıbaşı Mahallesi,,İzmir,,867,1145
relation_12194321,Bozköy Mahallesi,,İzmir,,265,157
relation_12194327,Çakırbeyli Mahallesi,,İzmir,,249,187
relation_12194332,Saipler Mahallesi,,İzmir,,71,134
relation_12195186,Ortaköy Mahallesi,,İzmir,,41,63
relation_12195216,Karakuyu Mahallesi,,İzmir,,352,364
relation_12195220,Dağkızılca Mahallesi,,İzmir,,235,377
relation_12195230,Karaot Mahallesi,,İzmir,,71,179
relation_12195325,Karakızlar Mahallesi,,İzmir,,155,228
relation_12195653,Gazi Mustafa Kemal Mahallesi,,İzmir,,515,1124
relation_12195768,Dirmil Mahallesi,,İzmir,,291,317
relation_12195955,Ormanköy Mahallesi,,İzmir,,59,117
relation_12195986,Çamlıca Mahallesi,,İzmir,,105,140
relation_12196178,Dağteke Mahallesi,,İzmir,,83,43
relation_12196179,Helvacı Mahallesi,,İzmir,,70,85
relation_12196185,Düverlik Mahallesi,,İzmir,,81,40
relation_12196251,Eğerci Mahallesi,,İzmir,,293,329
relation_12196292,Taşkesik Mahallesi,,İzmir,,60,213
relation_12196323,Arslanlar Mahallesi,,İzmir,,257,338
relation_12196329,Şehitler Mahallesi,,İzmir,,847,1201
relation_12196419,Pamukyazı Mahallesi,,İzmir,,482,845
relation_12196484,19 Mayıs Mahallesi,,İzmir,,616,1085
relation_12196595,Kırbaş Mahallesi,,İzmir,,75,103
relation_12196694,Atalan Mahallesi,,İzmir,,111,218
relation_12196736,Subaşı Mahallesi,,İzmir,,424,1017
relation_12196870,Naime Mahallesi,,İzmir,,52,176
relation_12197013,Bülbüldere Mahallesi,,İzmir,,43,78
relation_12197014,Tulum Mahallesi,,İzmir,,62,237
relation_12197015,Göllüce Mahallesi,,İzmir,,68,398
relation_12197963,İhsaniye Mahallesi,,İzmir,,16,72
relation_12198041,Turgut Mahallesi,,İzmir,,78,216
relation_12198081,Düzce Mahallesi,,İzmir,,238,653
relation_12198082,Ulamış Mahallesi,,İzmir,,391,1662
relation_12198090,Tepecik Mahallesi,,İzmir,,704,1641
relation_12198346,Bengiler Mahallesi,,İzmir,,610,1245
relation_12198359,Atatürk Mahallesi,,İzmir,,2051,3663
relation_12198390,Cumhuriyet Mahallesi,,İzmir,,214,301
relation_12198469,Payamlı Mahallesi,,İzmir,,84,144
relation_12198597,Kavakdere Mahallesi,,İzmir,,77,140
relation_12198819,Orhanlı Mahallesi,,İzmir,,358,608
relation_12198846,Beyler Mahallesi,,İzmir,,115,183
relation_12198868,Gölcük Mahallesi,,İzmir,,1232,2544
relation_12199030,Gödence Mahallesi,,İzmir,,93,148
relation_12199031,Çamtepe Mahallesi,,İzmir,,623,3927
relation_12199068,Oğlananası Atatürk Mahallesi,,İzmir,,363,423
relation_12199080,Bulgurca Mahallesi,,İzmir,,556,795
relation_12199081,Oğlananası Cumhuriyet Mahallesi,,İzmir,,351,369
relation_12199091,Gümüldür Atatürk Mahallesi,,İzmir,,337,708
relation_12199126,Gümüldür Fevzi Çakmak Mahallesi,,İzmir,,1202,1770
relation_12199177,Gümüldür İnönü Mahallesi,,İzmir,,156,504
relation_12199191,Gölova Mahallesi,,İzmir,,127,80
relation_12199278,Ahmetbeyli Mahallesi,,İzmir,,174,641
relation_12199298,Özdere Cumhuriyet Mahallesi,,İzmir,,421,691
relation_12199301,Orta Mahallesi,,İzmir,,79,87
relation_12199302,Çukuraltı Mahallesi,,İzmir,,1173,2832
relation_12199392,Çakaltepe Mahallesi,,İzmir,,194,273
relation_12199408,Karakuyu Mahallesi,,İzmir,,352,364
relation_12199436,Ataköy Mahallesi,,İzmir,,413,833
relation_12199437,Çile Mahallesi,,İzmir,,117,335
relation_12199686,Çamönü Mahallesi,,İzmir,,472,705
relation_12199754,Altıntepe Mahallesi,,İzmir,,1364,937
relation_12199773,Tekeli Fevzi Çakmak Mahallesi,,İzmir,,631,392
relation_12199885,Akçaköy Mahallesi,,İzmir,,160,113
relation_12199898,Tekeli Atatürk Mahallesi,,İzmir,,588,403
relation_12199934,Çileme Mahallesi,,İzmir,,641,614
relation_12199977,Keler Mahallesi,,İzmir,,62,49
relation_12200004,Sancaklı Mahallesi,,İzmir,,77,55
relation_12200005,Değirmendere Mahallesi,,İzmir,,264,878
relation_12200042,Develi Mahallesi,,İzmir,,969,567
relation_12200054,Şaşal Mahallesi,,İzmir,,288,76
relation_12200055,Dereköy Mahallesi,,İzmir,,104,83
relation_12200943,Kuyucak Mahallesi,,İzmir,,301,150
relation_12200987,Küner Mahallesi,,İzmir,,1385,240
relation_12200988,Yeniköy Mahallesi,,İzmir,,63,147
relation_12200996,Çatalca Mahallesi,,İzmir,,209,251
relation_12200997,Efemçukuru Mahallesi,,İzmir,,116,164
relation_12202667,Aziziye Mahallesi,,İzmir,,87,163
relation_12202726,Hamzahocalı Mahallesi,,İzmir,,103,84
relation_12202891,Kocaköy Mahallesi,,İzmir,,22,5
relation_12202911,Bekirler Mahallesi,,İzmir,,14,10
relation_12202981,Yeniçiftlik Mahallesi,,İzmir,,101,254
relation_12203062,Ayaklıkırı Mahallesi,,İzmir,,119,115
relation_12203417,Yağcılar Mahallesi,,İzmir,,64,266
relation_12203431,Yukarıtosunlar Mahallesi,,İzmir,,62,56
relation_12211986,Kuşçular Mahallesi,,İzmir,,1010,1430
relation_12212000,Demircili Mahallesi,,İzmir,,263,326
relation_12212006,Yağcılar Mahallesi,,İzmir,,64,266
relation_12212045,Bademli Mahallesi,,İzmir,,252,683
relation_12212078,Yahşibey Mahallesi,,İzmir,,48,139
relation_12212182,Merdivenli Mahallesi,,İzmir,,106,55
relation_12212200,Katıralanı Mahallesi,,İzmir,,51,69
relation_12212201,Yaylayurt Mahallesi,,İzmir,,19,272
relation_12212206,Deliktaş Mahallesi,,İzmir,,19,1210
relation_12212244,Demirtaş Mahallesi,,İzmir,,69,123
relation_12212254,Uzunburun Mahallesi,,İzmir,,41,148
relation_12212255,Esentepe Mahallesi,,İzmir,,955,2991
relation_12212287,Vişneli Mahallesi,,İzmir,,154,315
relation_12212301,Çınarköy Mahallesi,,İzmir,,236,594
relation_12212323,Gülbahçe Mahallesi,,İzmir,,385,2050
relation_12212354,Kadıovacık Mahallesi,,İzmir,,84,134
relation_12212355,Barbaros Mahallesi,,İzmir,,164,191
relation_12212469,Zeytinler Mahallesi,,İzmir,,105,189
relation_12212474,Zeytineli Mahallesi,,İzmir,,177,134
relation_12212487,Birgi Mahallesi,,İzmir,,638,683
relation_12212488,Uzunkuyu Mahallesi,,İzmir,,71,264
relation_12212489,Nohutalan Mahallesi,,İzmir,,44,79
relation_12212571,Kızılüzüm Mahallesi,,İzmir,,330,184
relation_12212582,Mustafa Kemal Atatürk Mahallesi,,İzmir,,1271,3433
relation_12212586,Cumhuriyet Mahallesi,,İzmir,,214,301
relation_12212595,İstiklal Mahallesi,,İzmir,,1060,1333
relation_12215206,Örnekköy Mahallesi,,İzmir,,4608,11798
relation_12215301,Sarıçalı Mahallesi,,İzmir,,14,256
relation_12215465,Zeamet Mahallesi,,İzmir,,17,20
relation_12215472,Hamzababa Mahallesi,,İzmir,,6,82
relation_12215483,Çınardibi Mahallesi,,İzmir,,231,380
relation_12215492,Tokatbaşı Mahallesi,,İzmir,,151,193
relation_12215523,Karahalilli Mahallesi,,İzmir,,163,137
relation_12215567,Fırınlı Mahallesi,,İzmir,,385,396
relation_12215647,Damlacık Mahallesi,,İzmir,,560,251
relation_12215714,Kuyucak Mahallesi,,İzmir,,301,150
relation_12215741,Ansızca Mahallesi,,İzmir,,241,216
relation_12215756,Beşpınar Mahallesi,,İzmir,,37,55
relation_12215819,Yenmiş Mahallesi,,İzmir,,126,104
relation_12215841,Aşağı Yenmiş Mahallesi,,İzmir,,236,145
relation_12215886,Sütçüler Mahallesi,,İzmir,,1654,983
relation_12215901,Çiniliköy Mahallesi,,İzmir,,76,167
relation_12215932,Nazarköy Mahallesi,,İzmir,,99,168
relation_12215970,Seyrekli Mahallesi,,İzmir,,225,198
relation_12216005,Karakova Mahallesi,,İzmir,,46,34
relation_12216006,Kazanlı Mahallesi,,İzmir,,167,180
relation_12216127,Çayır Mahallesi,,İzmir,,383,27
relation_12216140,Hamam Mahallesi,,İzmir,,358,62
relation_12216146,Ahmetbeyler Mahallesi,,İzmir,,141,34
relation_12216148,Atçılar Mahallesi,,İzmir,,32,17
relation_12216158,Sucahlı Mahallesi,,İzmir,,103,52
relation_12216159,Karatekeli Mahallesi,,İzmir,,33,43
relation_12216161,Taştepe Mahallesi,,İzmir,,4,327
relation_12216163,Çaltı Mahallesi,,İzmir,,13,227
relation_12216169,Değirmencieli Mahallesi,,İzmir,,61,37
relation_12216208,Adaküre Mahallesi,,İzmir,,130,191
relation_12216214,Beyköy Mahallesi,,İzmir,,84,118
relation_12216229,Halıköy Mahallesi,,İzmir,,71,234
relation_12216230,Alakeçili Mahallesi,,İzmir,,33,49
relation_12216345,Karateke Mahallesi,,İzmir,,152,205
relation_12216388,Duatepe Mahallesi,,İzmir,,494,980
relation_12216391,Hasköy Mahallesi,,İzmir,,191,347
relation_12216412,Çırpı Cami Mahallesi,,İzmir,,197,463
relation_12216502,Şemsiler Mahallesi,,İzmir,,209,235
relation_12216567,Mahmudiye Mahallesi,,İzmir,,113,75
relation_12216568,Çitköy Mahallesi,,İzmir,,91,66
relation_12217041,Bıçakçı Mahallesi,,İzmir,,567,591
relation_12217066,Emirli Mahallesi,,İzmir,,343,300
relation_12219041,Akalan Mahallesi,,İzmir,,388,379
relation_12219057,Çambel Mahallesi,,İzmir,,448,447
relation_12219112,Yeşilköy Mahallesi,,İzmir,,68,57
relation_12219640,İbrahimçavuş Mahallesi,,İzmir,,130,334
